id,number,gender,nation,academy,profession,class,结项级别,结项等级,奖项或成果名称,组办单位,获奖类型,获奖时间
493,201721050186,女,壮族,刑事司法学院,法学（司）,司法1702,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-19
494,1603090130,女,汉族,金融学院,金融工程,金工1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
495,1606020166,女,维吾尔族,工商管理学院,贸易经济,贸经1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-12-21
496,1606030114,女,汉族,工商管理学院,管理科学,管科1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-05
497,1605010104,男,汉族,刑事司法学院,侦查学,侦查1601,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,个体,2019-11-01
498,201721250264,女,汉族,中韩新媒体学院,电影学（影像）,影像1703,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-29
499,201721070015,女,汉族,财政税务学院,财政学,财政1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-04-10
500,201821060511,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1801,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-01-04
501,1605060112,女,汉族,财政税务学院,财政学,财政1603,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
502,1606070127,女,壮族,工商管理学院,旅游管理,旅游1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
503,1604000126,女,汉族,法学院,法学,法1601,校级结项,第二,大学生创新创业训练计划-创新训练项目,教育部,团体,2018-12-08
504,1608030235,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1602,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-08
505,201721070159,男,汉族,财政税务学院,财政学,财政1703,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
506,201721080029,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1701,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-06
507,201721040256,女,汉族,法学院,法学（中美）,国法1701,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-05-31
508,1602010213,女,汉族,经济学院,经济学,经济1602,国家级结项,第三及以后,大学生创新创业训练计划-创新训练项目,教育部,团体,2018-12-01
509,1607030313,女,汉族,财政税务学院,税收学,税务1603,校级结项,第三及以后,大学生创新创业训练计划-创新训练项目,教育部,团体,2019-05-31
510,1612040121,女,汉族,新闻与文化传播学院,网络与新媒体,网媒1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-16
511,1602010148,女,汉族,经济学院,经济学,经济1601,校级结项,第一,大学生创新创业训练计划-创新训练项目,教育部,团体,2018-12-14
512,201721060290,女,土家族,工商管理学院,工商管理,工商1701,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
513,1606040104,女,汉族,财政税务学院,税收学,税务1602,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
514,1606100140,女,汉族,工商管理学院,物流管理,物管1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-05-01
515,1605060203,女,汉族,刑事司法学院,法学（司）,司法1602,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
516,201721060064,女,汉族,工商管理学院,国际经济与贸易,国贸1702,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-05
517,201721100175,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-06-22
518,201721080180,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
519,201721090250,女,汉族,统计与数学学院,统计学,统计1701,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-03-28
520,201721060087,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
521,1603010217,女,傈僳族,金融学院,金融学,金融1602,院级结项,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-21
522,1602010319,女,汉族,经济学院,经济学,经济1603,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
523,201721030408,女,汉族,金融学院,工程管理,工程1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-31
524,1610010141,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1601,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-06
525,1608010319,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
526,201721250095,女,汉族,中韩新媒体学院,视觉传达设计（动漫）,动漫1702,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-15
527,1603030123,女,汉族,财政税务学院,财政学,财政1601,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-11
528,201721040433,女,汉族,法学院,法学,外法1701,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-05-01
529,201721060178,女,汉族,工商管理学院,物流管理,物管1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-05-06
530,201821080259,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1803,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
531,201721080221,男,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
532,201721030340,男,汉族,金融学院,工程管理,工程1701,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-11-08
533,201821080104,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1801,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
534,1609030143,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1601,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
535,201721030107,女,汉族,金融学院,工程管理,工程1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
536,201721070212,女,汉族,财政税务学院,财政学,财政1701,院级结项,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-04-29
537,1611080318,女,土家族,外国语学院,商务英语,商英1603,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-08
538,1603030123,女,汉族,财政税务学院,财政学,财政1601,国家级结项,第二,大学生创新创业训练计划-创新训练项目,教育部,团体,2019-05-11
539,201823020311,男,汉族,经济学院,经济学,经济1801,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-09
540,1613030125,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1602,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-05
541,201721030377,女,汉族,金融学院,金融工程,金工1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-10
542,201721100064,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
543,201721070139,女,汉族,财政税务学院,财政学,财政1702,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-15
544,201721060441,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-03-31
