id,number,gender,nation,academy,profession,class,volunteer_level,award_level,award_name,organization,award_type,award_date
2057,1606020120,女,汉族,工商管理学院,贸易经济,贸经1601,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-07
2058,201721060163,女,汉族,法学院,法学,法1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-06-05
2059,1610080143,女,土家族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1601,校级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,共青团中南财经政法大学委员会,个体,2019-05-04
2060,201721130267,男,汉族,信息与安全工程学院,安全工程,安全1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-25
2061,201821020178,女,汉族,经济学院,经济学,经济1803,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-29
2062,1604060227,女,汉族,法学院,法学,民商1602,院级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,各学院,个体,2019-09-01
2063,201821040470,男,汉族,法学院,法学类,法1814,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-11-03
2064,201821130271,女,汉族,信息与安全工程学院,计算机类,信息1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-04
2065,1602010311,女,汉族,经济学院,经济学,经济1603,校级表彰,志愿服务先进个人,志愿服务“先进个人” ,共青团中南财经政法大学委员会,个体,2018-12-07
2066,201821130234,男,汉族,信息与安全工程学院,计算机类,信息1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-24
2067,201821060494,女,汉族,工商管理学院,经济与贸易类,经贸1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-17
2068,201721040326,男,汉族,法学院,法学,法1702,校级表彰,志愿服务优秀团队,志愿服务“优秀团队”,共青团中南财经政法大学委员会,团体,2019-03-01
2069,1608030419,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1604,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-02-24
2070,201821040365,女,汉族,法学院,法学类,法1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-14
2071,1604000110,女,汉族,法学院,法学（中美）,国法1601,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-28
2072,201721060002,女,汉族,工商管理学院,电子商务（管理）,商务1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-08
2073,201821100069,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-18
2074,201821140115,女,汉族,法学院,法学类,法1814,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-07
2075,201721060384,女,汉族,财政税务学院,财政学,财政1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-05
2076,201821040360,女,汉族,法学院,法学类,法1808,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-08
2077,201821040140,女,汉族,法学院,法学类,法1808,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-29
2078,201721090221,女,汉族,统计与数学学院,经济统计学,经统1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-07-26
2079,201721070008,女,汉族,财政税务学院,财政学,财政1703,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-02-12
2080,201821100174,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1803,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-01
2081,1604000942,女,汉族,法学院,法学,法1609,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-27
2082,201821040434,女,汉族,法学院,法学类,法1807,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-31
2083,201721040135,女,汉族,法学院,法学,法1706,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-05
2084,201821040334,女,汉族,法学院,法学类,法1809,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-15
2085,201721040533,女,汉族,法学院,法学,民商1702,院级表彰,其他（参加活动但未获奖）,“四进社区”志愿服务活动,各学院,个体,2018-12-01
2086,201821100037,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1804,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2018-10-21
2087,201721020074,女,汉族,经济学院,经济学,经济1704,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-14
2088,201821020282,女,汉族,经济学院,经济学,经济1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-06-06
2089,201821060315,男,汉族,工商管理学院,工商管理类,工商1809,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-24
2090,201721060273,男,汉族,工商管理学院,物流管理,物管1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-10
2091,201729080361,女,壮族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-01
2092,201821130057,女,汉族,信息与安全工程学院,计算机类,信息1803,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-18
2093,201721030342,女,汉族,金融学院,金融学,金融1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-31
2094,201721020042,男,汉族,经济学院,国际商务,国商1701,校级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,共青团中南财经政法大学委员会,个体,2019-05-04
2095,201821060589,女,汉族,工商管理学院,工商管理类,工商1805,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-02
2096,201821250116,女,汉族,中韩新媒体学院,电影学（影像）,影像1804,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-15
2097,201821060198,女,汉族,工商管理学院,工商管理类,工商1809,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-05-11
2098,201821110117,女,汉族,外国语学院,俄语,俄语1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-06-21
2099,201721130127,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-12-05
2100,201821050207,男,汉族,刑事司法学院,公安学类,公安1804,校级表彰,志愿服务优秀团队,志愿服务“优秀团队”,共青团中南财经政法大学委员会,团体,2019-05-06
2101,201721020127,女,回族,经济学院,经济学,经济1702,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-27
2102,201821040095,女,汉族,法学院,法学类,法1808,院级表彰,志愿服务优秀团队,“四进社区”志愿服务活动,各学院,个体,2019-06-01
2103,201821040742,女,土家族,法学院,法学类,法1807,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-05
2104,201821080170,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-15
2105,201721040058,女,汉族,法学院,法学,法1706,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-09-03
2106,201721050179,男,汉族,刑事司法学院,侦查学,侦查1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-05
2107,201821120174,女,汉族,新闻与文化传播学院,新闻传播学类,新闻1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-08
2108,201821040549,女,汉族,法学院,法学类,法1816,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-01
2109,201721040139,女,汉族,法学院,法学,法1710,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-05
2110,201821040063,男,汉族,法学院,法学类,法1809,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-14
2111,201721050174,女,汉族,刑事司法学院,侦查学,职侦1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-14
2112,201721040276,女,汉族,法学院,法学,民商1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-13
2113,201721030289,女,汉族,金融学院,金融学,金融1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-12
2114,201721060050,女,汉族,工商管理学院,电子商务（管理）,商务1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-24
2115,201821090248,女,汉族,统计与数学学院,统计学类,统计1803,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-06-15
2116,201721080204,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-07
2117,201821090064,女,汉族,统计与数学学院,统计学类,统计1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-02
2118,201721040032,女,蒙古族,法学院,法学,法1701,院级表彰,志愿服务优秀团队,“四进社区”志愿服务活动,各学院,个体,2019-06-24
2119,201721030118,男,汉族,金融学院,金融学,金融1702,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-09-08
2120,201721060324,女,汉族,工商管理学院,市场营销,市营1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-05
2121,201821100177,女,汉族,财政税务学院,财政学类,财政1804,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-03-21
