id,number,gender,nation,academy,profession,class,competition_level,award_level,award_name,organization,award_type,is_principal,award_date
514,201821020170,女,汉族,财政税务学院,财政学（中英班）,国财1801,院级竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,暂无数据,2019-05-13
515,201721080212,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2019-09-08
516,201721120139,女,汉族,新闻与文化传播学院,网络与新媒体,网媒1701,省级竞赛,二等奖,湖北新闻广电大学生微创业大赛,湖北新闻出版广电局、共青团湖北省委,团体,否,2018-11-26
517,201721040406,女,汉族,法学院,法学,民商1702,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-06
518,1604001013,男,汉族,法学院,法学,法1610,国家级竞赛,二等奖,大学生创新创业训练计划-创新项目,教育部,团体,否,2019-12-01
519,1604080220,女,汉族,法学院,法学,法制1602,校级竞赛,三等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,暂无数据,2019-05-15
520,201721100005,男,满族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1701,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-09-08
521,1607010211,女,汉族,财政税务学院,财政学,财政1602,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-14
522,1613010109,男,汉族,信息与安全工程学院,安全工程,安全1601,国家级竞赛,三等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,暂无数据,2018-09-01
523,201721080056,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1701,校级竞赛,一等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-01
524,1609110147,男,汉族,统计与数学学院,应用统计学,应统1601,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
525,201821320029,女,汉族,文澜学院,经济管理试验班,经管1801,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2019-08-01
526,1603030114,女,汉族,金融学院,工程管理,工程1601,校级竞赛,优秀奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-06
527,1613010106,女,汉族,信息与安全工程学院,安全工程,安全1601,省级竞赛,三等奖,全国高校安全科学与工程大学生实践与创新作品大赛,全国高校安全工程学术年会委员会,团体,暂无数据,2019-08-08
528,1608030403,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1601,国家级竞赛,一等奖,大学生创新创业训练计划-创新项目,教育部,团体,暂无数据,2018-12-03
529,201721100004,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1701,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
530,1606040239,女,汉族,工商管理学院,工商管理,工商1602,院级竞赛,二等奖,“明日之星“本科生学术论坛,会计学院,团体,暂无数据,2018-10-17
531,201721130198,女,汉族,信息与安全工程学院,环境工程,环境1701,省级竞赛,三等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,是,2019-05-01
532,201721090092,女,汉族,财政税务学院,财政学（中英班）,国财1701,省级竞赛,一等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2018-12-25
533,201721130051,男,汉族,信息与安全工程学院,电子商务（技术）,商务1702,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部（明理杯）,团体,否,2019-06-15
534,201721020267,女,汉族,经济学院,国际商务,国商1702,校级竞赛,优秀奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,暂无数据,2019-04-26
535,1612040136,男,汉族,新闻与文化传播学院,网络与新媒体,网媒1601,校级竞赛,优秀奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,否,2019-04-01
536,1610030153,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1601,国家级竞赛,优秀奖,中国大学生服务外包创新创业大赛,教育部、商务部,团体,暂无数据,2019-10-14
537,1608020114,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1601,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
538,201821070089,女,汉族,财政税务学院,财政学类,财政1804,校级竞赛,三等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-09-08
539,201821040154,女,汉族,法学院,法学（卓越）,卓越1801,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-09-08
540,201721030168,女,汉族,经济学院,经济学,经济1701,校级竞赛,一等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,否,2019-04-06
541,201721020158,女,汉族,经济学院,国际商务,国商1701,院级竞赛,三等奖,其他（见附件）,其他（见附件）,团体,暂无数据,2019-04-14
542,201721090049,女,汉族,统计与数学学院,信息与计算科学,信科1701,校级竞赛,一等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-05
543,1632010150,男,汉族,文澜学院,经济管理试验班,经管1601,国家级竞赛,优秀奖,大学生创新创业训练计划-创新项目,教育部,团体,暂无数据,2019-09-10
544,201721100045,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1701,国家级竞赛,一等奖,全国财经院校创新创业大赛,全国财经院校创新创业联盟,团体,否,2018-09-29
545,1605060201,男,汉族,刑事司法学院,法学（司）,司法1602,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,是,2019-05-26
546,201721320252,女,汉族,文澜学院,经济管理试验班,经管1702,校级竞赛,优秀奖,大学生创新创业训练计划-创新项目,教育部,个体,暂无数据,2018-12-08
547,201821080184,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1801,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-04-08
548,1603010116,男,汉族,金融学院,金融学（CFA）,CFA1601,院级竞赛,优秀奖,财经评论员大赛,经济学院,个体,暂无数据,2019-05-08
549,1606050105,女,汉族,工商管理学院,市场营销,市营1601,院级竞赛,三等奖,“工商学苑杯”经济管理学论坛论文评比,工商管理学院,团体,暂无数据,2018-12-05
550,201721050320,男,汉族,刑事司法学院,治安学,治安1701,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2018-12-09
551,201721130142,女,汉族,信息与安全工程学院,安全工程,安全1701,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-09
552,201821080168,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1801,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-06
553,1606070130,女,汉族,工商管理学院,市场营销,市营1602,省级竞赛,三等奖,全国高校安全科学与工程大学生实践与创新作品大赛,全国高校安全工程学术年会委员会,团体,暂无数据,2018-10-15
554,1606080125,女,汉族,工商管理学院,农林经济管理,农经1601,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
555,1604060214,男,汉族,法学院,法学,民商1602,校级竞赛,二等奖,大学生创新创业训练计划-创新项目,教育部,团体,否,2018-10-01
556,201721030416,男,汉族,金融学院,投资学,投资1701,省级竞赛,一等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,是,2019-07-31
557,201821060347,女,汉族,统计与数学学院,经济统计学（数/统中英）,国统1801,校级竞赛,优秀奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,是,2019-01-14
558,1603030143,男,汉族,金融学院,工程管理,工程1601,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-01
559,201721060374,女,汉族,工商管理学院,人力资源管理,人力1701,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-07
560,201721130212,女,汉族,财政税务学院,财政学（中英班）,国财1701,校级竞赛,优秀奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-09-20
561,201721060207,男,汉族,经济学院,经济学,经济1704,校级竞赛,三等奖,中国“互联网+”大学生创新创业大赛,教育部（明理杯）,团体,否,2019-08-01
562,1613010114,女,汉族,信息与安全工程学院,安全工程,安全1601,省级竞赛,三等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,否,2019-05-01
563,1603090140,女,汉族,金融学院,金融工程,金工1601,省级竞赛,二等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,暂无数据,2019-05-25
564,201821070180,男,汉族,财政税务学院,财政学类,财政1802,校级竞赛,优秀奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-07-01
565,201721090019,男,汉族,统计与数学学院,信息与计算科学,信科1701,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-01
566,1608010308,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1601,校级竞赛,一等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-06
567,201721130054,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,校级竞赛,三等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2019-08-01
568,1610030153,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1601,国家级竞赛,二等奖,大学生微创业行动,KAB全国推广办公室,团体,暂无数据,2018-11-15
569,1610080120,女,苗族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1601,国家级竞赛,一等奖,全国财经院校创新创业大赛,全国财经院校创新创业联盟,团体,否,2018-09-01
570,1608030317,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1603,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-02
571,1608030229,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1602,省级竞赛,三等奖,湖北省大学生经济学术研讨会暨论文征集大赛,共青团湖北省委、湖北省学生联合会,团体,暂无数据,2019-02-06
572,201721100212,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-01
573,1603010235,女,土家族,金融学院,金融学,金融1602,校级竞赛,一等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-03-09
574,201821060129,女,汉族,财政税务学院,财政学类,财政1805,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-08-01
