id,number,gender,nation,academy,profession,class,social_practice_level,award_level,award_name,organization,award_type,award_date
645,201721050013,男,汉族,刑事司法学院,治安学,治安1701,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-04-10
646,201721070019,女,汉族,财政税务学院,税收学,税务1701,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-08
647,201821030415,女,汉族,金融学院,管理科学与工程类,管工1801,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-20
648,201821050194,男,汉族,刑事司法学院,公安学类,公安1802,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-20
649,201821110049,女,汉族,外国语学院,外国语言文学类,英语1803,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-07-21
650,201721320005,女,汉族,文澜学院,经济管理试验班,经管1702,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-06
651,1609040104,男,汉族,信息与安全工程学院,电子商务（技术）,商务1602,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-30
652,1606050207,男,汉族,金融学院,金融学（中美）,国金1601,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-03-08
653,201821030057,男,汉族,金融学院,金融学类,金融1805,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,团体,2019-09-21
654,201721070015,女,汉族,财政税务学院,财政学,财政1701,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,团体,2019-08-15
655,201821130040,男,土家族,信息与安全工程学院,环境工程,环境1801,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-27
656,201721020010,女,汉族,经济学院,国际商务,国商1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-05
657,201721060215,女,汉族,工商管理学院,国际经济与贸易,国贸1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-12
658,201821110176,女,汉族,外国语学院,日语,日语1801,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,个体,2019-09-01
659,201829110315,女,土家族,外国语学院,外国语言文学类,英语1806,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-01
660,201721030277,女,汉族,金融学院,金融工程,金工1701,院级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-17
661,1613030125,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1602,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-31
662,201821060444,女,汉族,工商管理学院,管理科学,管科1801,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-04-14
663,201721250126,女,汉族,中韩新媒体学院,视觉传达设计（动漫）,动漫1703,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,团体,2018-06-09
664,201821110252,女,汉族,外国语学院,外国语言文学类,英语1808,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-01
665,1603050124,男,汉族,金融学院,保险学,保险1601,省级,社会实践先进个人,全国大中专学生志愿者暑期文化科技卫生“三下乡”社会实践活动,共青团中央、中央宣传部、国家教育部、全国学联,团体,2018-12-03
666,1605030129,男,汉族,刑事司法学院,边防管理,边管1601,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-12-26
667,201721060351,女,汉族,工商管理学院,管理科学,管科1701,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,个体,2018-04-08
668,201821060473,男,汉族,工商管理学院,工商管理类,工商1803,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,团体,2019-09-21
669,201821130018,女,蒙古族,信息与安全工程学院,计算机类,信息1804,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-30
670,1613020115,女,汉族,信息与安全工程学院,环境工程,环境1601,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-28
671,1606040205,女,汉族,工商管理学院,工商管理,工商1602,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-05
672,201821070180,男,汉族,财政税务学院,财政学类,财政1802,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-06-25
673,201821110265,女,汉族,外国语学院,外国语言文学类,英语1805,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-28
674,201721080290,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-01
675,201721320023,女,汉族,文澜学院,经济管理试验班,经管1701,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2018-09-15
676,201721130022,女,汉族,信息与安全工程学院,电子商务（技术）,商务1702,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-10
677,201721030280,男,汉族,金融学院,工程管理,工程1701,院级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-12-17
678,201721020199,女,汉族,经济学院,国际商务,国商1701,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-05-01
679,201721110192,女,汉族,外国语学院,商务英语,商英1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-08
680,201721080210,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1701,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2018-10-23
681,201821060045,男,壮族,工商管理学院,经济与贸易类,经贸1802,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-16
682,201721020140,女,汉族,经济学院,经济学,经济1701,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-12-01
683,1610010134,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1601,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-04-29
684,1601040123,男,汉族,哲学院,社会学,社会1601,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-17
685,1613020120,女,汉族,信息与安全工程学院,环境工程,环境1601,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-09-28
686,201721130290,男,汉族,信息与安全工程学院,电子商务（技术）,商务1702,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-13
687,201821110040,女,汉族,外国语学院,法语,法语1801,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-03
688,201721120040,女,汉族,工商管理学院,工商管理,工商1701,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-07-01
689,1610080110,女,土家族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1601,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-27
690,201821040689,女,汉族,法学院,法学类,法1809,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-01
691,201821030251,女,汉族,金融学院,金融学类,金融1806,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-04-05
692,1603080211,女,汉族,金融学院,投资学,投资1602,校级,社会实践团队,社会实践“优秀团队”,共青团中南财经政法大学委员会,团体,2018-12-17
693,201821070095,女,汉族,财政税务学院,财政学类,财政1803,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-18
694,201821110153,女,汉族,外国语学院,外国语言文学类,英语1802,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-03
695,201721100033,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1701,校级,社会实践团队,社会实践“优秀团队”,共青团中南财经政法大学委员会,团体,2019-04-05
696,201821030012,女,汉族,金融学院,金融学（CFA）,CFA1801,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-04-20
697,201721030396,女,汉族,金融学院,金融学,金融1701,院级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-18
698,201721030222,男,汉族,金融学院,保险学,保险1701,院级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-04-09
699,201821040803,女,汉族,法学院,法学类,法1810,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-15
700,201721070073,女,汉族,财政税务学院,税收学,税务1703,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-30
701,201821060058,女,壮族,工商管理学院,工商管理类,工商1804,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-03-21
702,1605020114,男,汉族,刑事司法学院,治安学,治安1601,院级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-05-06
703,201821320029,女,汉族,文澜学院,经济管理试验班,经管1801,院级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-02
